Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RL total (m m-2 in 5 cm soil depth);RL bulk (m m-2 in 5 cm soil depth);RL BP (m m-2 in 5 cm soil depth);;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;7;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;5;0,634;0,634;0;317;317;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;10;0,538;0,538;0;269;269;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;15;0,616;0,616;0;308;308;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;20;0,512;0,512;0;256;256;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;25;0,604;0,598;0,006;302;299;3;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;30;0,568;0,568;0;284;284;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;35;0,596;0,586;0,01;298;293;5;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;40;0,44;0,386;0,054;220;193;27;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;45;0,156;0,096;0,06;78;48;30;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;50;0,12;0,104;0,016;60;52;8;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;55;0,226;0,048;0,178;113;24;89;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;60;0,088;0,016;0,072;44;8;36;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;65;0,096;0,058;0,038;48;29;19;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;70;0,046;0,004;0,042;23;2;21;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;75;0,022;0,008;0,014;11;4;7;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;80;0,002;0,002;0;1;1;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;85;0,006;0;0,006;3;0;3;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;8;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;5;0,894;0,894;0;447;447;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;10;0,642;0,642;0;321;321;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;15;0,554;0,554;0;277;277;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;20;0,678;0,678;0;339;339;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;25;0,846;0,824;0,022;423;412;11;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;30;0,722;0,71;0,012;361;355;6;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;35;0,606;0,606;0;303;303;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;40;0,368;0,296;0,072;184;148;36;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;45;0,33;0,258;0,072;165;129;36;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;50;0,156;0,098;0,058;78;49;29;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;55;0,072;0,052;0,02;36;26;10;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;60;0,074;0,016;0,058;37;8;29;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;65;0,026;0,012;0,014;13;6;7;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;70;0,042;0,02;0,022;21;10;11;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;75;0,032;0,012;0,02;16;6;10;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;80;0,034;0,008;0,026;17;4;13;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;85;0,018;0,008;0,01;9;4;5;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;100;0,004;0;0,004;2;0;2;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;16;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;5;1,244;1,244;0;622;622;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;10;0,726;0,726;0;363;363;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;15;0,564;0,564;0;282;282;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;20;0,652;0,624;0,028;326;312;14;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;25;0,682;0,682;0;341;341;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;30;0,732;0,7;0,032;366;350;16;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;35;0,508;0,5;0,008;254;250;4;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;40;0,636;0,618;0,018;318;309;9;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;45;0,48;0,338;0,142;240;169;71;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;50;0,202;0,096;0,106;101;48;53;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;55;0,14;0,088;0,052;70;44;26;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;60;0,126;0,1;0,026;63;50;13;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;65;0,132;0,082;0,05;66;41;25;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;70;0,098;0,088;0,01;49;44;5;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;75;0,06;0,042;0,018;30;21;9;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;80;0,014;0;0,014;7;0;7;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;90;0,006;0,006;0;3;3;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;95;0,01;0,01;0;5;5;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;17;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;5;0,838;0,838;0;419;419;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;10;0,602;0,602;0;301;301;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;15;0,498;0,498;0;249;249;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;20;0,508;0,508;0;254;254;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;25;0,708;0,684;0,024;354;342;12;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;30;0,82;0,81;0,01;410;405;5;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;35;0,692;0,672;0,02;346;336;10;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;40;0,38;0,278;0,102;190;139;51;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;45;0,304;0,148;0,156;152;74;78;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;50;0,166;0,076;0,09;83;38;45;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;55;0,134;0,112;0,022;67;56;11;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;60;0,124;0,098;0,026;62;49;13;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;65;0,112;0,092;0,02;56;46;10;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;70;0,158;0,096;0,062;79;48;31;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;75;0,08;0,072;0,008;40;36;4;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;80;0,028;0,018;0,01;14;9;5;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;85;0,006;0;0,006;3;0;3;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;90;0,002;0,002;0;1;1;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;95;0,006;0,006;0;3;3;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;5;19;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;5;0,72;0,72;0;360;360;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;10;0,478;0,478;0;239;239;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;15;0,432;0,426;0,006;216;213;3;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;20;0,526;0,526;0;263;263;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;25;0,576;0,576;0;288;288;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;30;0,48;0,462;0,018;240;231;9;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;35;0,448;0,448;0;224;224;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;40;0,266;0,238;0,028;133;119;14;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;45;0,224;0,148;0,076;112;74;38;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;50;0,124;0,076;0,048;62;38;24;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;55;0,092;0,068;0,024;46;34;12;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;60;0,05;0,036;0,014;25;18;7;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;65;0,034;0,018;0,016;17;9;8;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;70;0,01;0,008;0,002;5;4;1;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;75;0,01;0,01;0;5;5;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;80;0,038;0,022;0,016;19;11;8;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;85;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.5.2014;;6;21;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;5;0,93;0,93;0;465;465;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;10;0,63;0,63;0;315;315;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;15;0,606;0,606;0;303;303;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;20;0,758;0,758;0;379;379;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;25;0,736;0,736;0;368;368;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;30;0,666;0,666;0;333;333;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;35;0,634;0,634;0;317;317;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;40;0,526;0,526;0;263;263;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;45;0,452;0,426;0,026;226;213;13;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;50;0,296;0,276;0,02;148;138;10;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;55;0,088;0,08;0,008;44;40;4;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;60;0,106;0,076;0,03;53;38;15;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;65;0,074;0,052;0,022;37;26;11;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;70;0,07;0,044;0,026;35;22;13;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;75;0,062;0,044;0,018;31;22;9;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;80;0,052;0,052;0;26;26;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;85;0,018;0,018;0;9;9;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;90;0,038;0,02;0,018;19;10;9;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;95;0,016;0,002;0,014;8;1;7;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;100;0,016;0,012;0,004;8;6;2;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;5;7;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.6.2014;;6;8;;6;;spring barley;5;0,962;0,962;0;481;481;0;;;;;;;;;;;;
